Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,KW,NL,4,,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,KZ,CZ,,1,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,KZ,XX,,2,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,PL,,17,16,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,RO,AM,2,,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,RO,,37,,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,RO,,65,111,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,RU,,14,,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,RU,,157,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,RU,,,295,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,SI,AT,,2,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,SI,ES,,1,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,SI,,1,1,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,SI,,2,2,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AE,SK,,7,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AT,AE,GB,,1,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AT,AE,GB,1,,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AT,AE,RU,,4,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AT,AE,RU,5,,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AT,AE,,,2,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AT,AE,,4,,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,AT,SA,RU,3,,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,BH,AT,,10,,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,BH,AT,,,10,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,BH,ES,,6,,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,BH,ES,,,5,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,BH,GB,,4,4,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,BH,KW,BE,1,,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,BH,NL,,22,,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,BH,NL,,,18,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,BH,SK,,5,,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,BH,SK,,,5,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,CH,FR,,,1,live,Number of specimens,B,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,CN,DE,,2,,bodies,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,CN,NL,DE,1,,bodies,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,CN,NL,NL,1,,bodies,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,CN,NL,NL,,1,bodies,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,CZ,AE,CZ,,2,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,CZ,AE,CZ,2,,live,,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,CZ,AE,RO,,1,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,CZ,AE,RO,1,,live,,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,DZ,QA,RU,,2,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,DZ,QA,,1,,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,ES,AE,CZ,1,1,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,ES,AE,CZ,1,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,ES,AE,DE,1,1,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,ES,BH,AT,4,2,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,ES,BH,NL,6,3,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,ES,KW,RU,1,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,GE,CZ,,12,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,GE,CZ,,,12,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,GE,IT,,4,4,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,GE,PL,,6,6,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,IQ,QA,DE,,1,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,IQ,QA,ES,,1,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,JO,AE,,1,,live,,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KR,BE,NL,,1,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KR,BE,NL,1,,live,Number of specimens,Z,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KR,CA,,2,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,AE,SK,,1,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,AT,,,10,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,BE,,,13,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,CZ,,,40,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,DE,,,34,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,ES,,,33,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,GB,,,4,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,GE,CZ,,8,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,IT,,,4,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,NL,NL,,2,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,NL,,,55,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,RU,,,123,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KW,SA,,,12,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KZ,AE,CZ,1,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,KZ,QA,RU,,43,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,LY,IT,,,10,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,MN,QA,AT,,6,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,MN,QA,CZ,,4,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,MN,QA,DE,,2,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,MN,QA,GB,,1,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,MN,QA,RU,,7,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,MX,ES,,,3,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,AT,,28,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,AT,,,21,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,BG,,13,16,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,BH,NL,,10,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,CZ,,60,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,CZ,,,60,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,DE,,80,83,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,ES,ES,,2,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,ES,,70,77,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,GB,,61,74,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,IE,,18,4,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,KZ,RU,,43,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,PL,,19,54,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,RU,,2,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,RU,,,135,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,QA,TH,,10,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,RU,QA,RU,,2,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,AT,DE,,2,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,AT,,13,,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,AT,,8,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,AT,,,13,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,BE,,8,8,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,CA,,1,1,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,DE,,15,12,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,ES,,10,9,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,FR,,,2,live,Number of specimens,B,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,FR,,2,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,GB,,2,,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,GB,,26,22,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,KW,,34,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,NL,,17,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,NL,,,17,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,PL,,140,140,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,SK,CZ,,4,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,SK,,9,,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SA,SK,,,5,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SI,AE,AT,3,3,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SI,AE,ES,1,,live,Number of specimens,P,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SK,AE,DE,2,,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,SK,AE,ES,7,,live,,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,TR,AE,CZ,,1,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,TR,AE,RU,,1,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,TR,BG,,,1,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,TR,ES,,,56,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,UA,IE,,,27,live,Number of specimens,T,C
2023,II,Falco cherrug,Aves,Falconiformes,Falconidae,Falco,XV,FR,IT,,1,live,Number of specimens,P,C
2023,II,Falco columbarius,Aves,Falconiformes,Falconidae,Falco,ES,GB,,3,3,live,Number of specimens,T,C
2023,II,Falco columbarius,Aves,Falconiformes,Falconidae,Falco,JP,BE,DE,,2,live,Number of specimens,T,C
2023,II,Falco columbarius,Aves,Falconiformes,Falconidae,Falco,NL,GB,,,4,bodies,Number of specimens,T,C
2023,II,Falco femoralis,Aves,Falconiformes,Falconidae,Falco,JP,BE,DE,,1,live,Number of specimens,T,C
2023,II,Falco femoralis,Aves,Falconiformes,Falconidae,Falco,PT,BR,,5,,live,Number of specimens,P,C
2023,II,Falco femoralis,Aves,Falconiformes,Falconidae,Falco,QA,ES,,4,,live,Number of specimens,T,C
2023,II,Falco femoralis,Aves,Falconiformes,Falconidae,Falco,XV,FR,ES,,1,live,Number of specimens,Q,C
2023,II,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,AE,ZA,,,1,live,Number of specimens,P,C
2023,II,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,CA,US,,,2,live,Number of specimens,P,C
2023,II,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,KZ,AE,CZ,4,,live,Number of specimens,T,C
2023,II,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,US,CA,US,2,,live,Number of specimens,P,C
2023,II,Falco sparverius,Aves,Falconiformes,Falconidae,Falco,AE,ES,PT,,2,live,Number of specimens,T,C
2023,II,Falco sparverius,Aves,Falconiformes,Falconidae,Falco,AE,ES,,,16,live,Number of specimens,T,C
2023,II,Falco sparverius,Aves,Falconiformes,Falconidae,Falco,CN,NL,,2,,bodies,Number of specimens,T,C
2023,II,Falco sparverius,Aves,Falconiformes,Falconidae,Falco,CN,NL,,,2,bodies,,T,C
2023,II,Falco sparverius,Aves,Falconiformes,Falconidae,Falco,JP,BE,DE,,2,live,Number of specimens,T,C
2023,II,Falco sparverius,Aves,Falconiformes,Falconidae,Falco,JP,BE,NL,,5,live,Number of specimens,T,C
2023,II,Falco sparverius,Aves,Falconiformes,Falconidae,Falco,KW,BE,DE,,1,live,Number of specimens,T,C
2023,II,Falco sparverius,Aves,Falconiformes,Falconidae,Falco,NO,DK,,8,8,eggs,Number of specimens,T,C
2023,II,Falco sparverius,Aves,Falconiformes,Falconidae,Falco,NZ,NL,,2,,bodies,Number of specimens,P,C
2023,II,Falco sparverius,Aves,Falconiformes,Falconidae,Falco,NZ,NL,,,2,bodies,,P,C
2023,II,Falco sparverius,Aves,Falconiformes,Falconidae,Falco,SI,CH,,2,,live,Number of specimens,T,C
2023,II,Falco tinnunculus,Aves,Falconiformes,Falconidae,Falco,JP,BE,,,3,live,Number of specimens,T,C
2023,II,Falco tinnunculus,Aves,Falconiformes,Falconidae,Falco,SI,CH,,3,,live,Number of specimens,T,C
2023,II,Falco vespertinus,Aves,Falconiformes,Falconidae,Falco,CN,NL,,1,,bodies,Number of specimens,T,C
2023,II,Falco vespertinus,Aves,Falconiformes,Falconidae,Falco,JP,BE,DE,,4,live,Number of specimens,T,C
2023,II,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,BD,ZA,,,16,live,Number of specimens,T,C
2023,II,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,JP,BE,DE,,16,live,Number of specimens,T,C
2023,II,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,KR,ES,NL,,2,live,Number of specimens,T,C
2023,II,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,KR,ES,NL,2,,live,Number of specimens,Z,C
2023,II,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,KW,ZA,,,20,live,Number of specimens,T,C
2023,II,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,TH,BE,,,5,live,Number of specimens,T,C
2023,II,Caulastraea curvata,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,AU,,200,,live,Number of specimens,B,C
2023,II,Caulastraea curvata,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,ID,,100,,live,Number of specimens,B,C
2023,II,Caulastraea curvata,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,TO,,100,,live,Number of specimens,B,C
2023,II,Caulastraea curvata,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,VN,,100,,live,Number of specimens,B,C
2023,II,Caulastraea echinulata,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,AU,,200,,live,Number of specimens,B,C
2023,II,Caulastraea echinulata,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,ID,,100,,live,Number of specimens,B,C
2023,II,Caulastraea echinulata,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,TO,,100,,live,Number of specimens,B,C
2023,II,Caulastraea echinulata,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,VN,,100,,live,Number of specimens,B,C
2023,II,Caulastraea furcata,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,AU,,200,,live,Number of specimens,B,C
2023,II,Caulastraea furcata,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,ID,,100,,live,Number of specimens,B,C
2023,II,Caulastraea furcata,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,TO,,100,,live,Number of specimens,B,C
2023,II,Caulastraea furcata,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,VN,,100,,live,Number of specimens,B,C
2023,II,Caulastraea furcata,Anthozoa,Scleractinia,Faviidae,Caulastraea,US,MH,FM,435,,live,Number of specimens,T,C
2023,II,Caulastraea tumida,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,AU,,200,,live,Number of specimens,B,C
2023,II,Caulastraea tumida,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,ID,,100,,live,Number of specimens,B,C
2023,II,Caulastraea tumida,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,TO,,100,,live,Number of specimens,B,C
2023,II,Caulastraea tumida,Anthozoa,Scleractinia,Faviidae,Caulastraea,LK,VN,,100,,live,Number of specimens,B,C
2023,II,Echinopora spp.,Anthozoa,Scleractinia,Faviidae,Echinopora,PL,TW,,20,,live,Number of specimens,T,C
2023,II,Echinopora spp.,Anthozoa,Scleractinia,Faviidae,Echinopora,US,ID,,1,,raw corals,Number of specimens,T,C
2023,II,Echinopora spp.,Anthozoa,Scleractinia,Faviidae,Echinopora,US,ID,,24,,live,Number of specimens,T,C
2023,II,Echinopora spp.,Anthozoa,Scleractinia,Faviidae,Echinopora,US,TW,,171,,live,Number of specimens,T,C
2023,II,Echinopora lamellosa,Anthozoa,Scleractinia,Faviidae,Echinopora,FR,MC,,44,,live,Number of specimens,Z,C
2023,II,Echinopora lamellosa,Anthozoa,Scleractinia,Faviidae,Echinopora,FR,MC,,,44,live,,Z,C
2023,II,Echinopora lamellosa,Anthozoa,Scleractinia,Faviidae,Echinopora,US,MH,FM,56,,live,Number of specimens,T,C
2023,II,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,KR,TW,,24,,live,Number of specimens,T,C
2023,II,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,PL,TW,,20,,live,Number of specimens,T,C
2023,II,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,US,ID,,3,,raw corals,Number of specimens,T,C
2023,II,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,US,ID,,20,,live,Number of specimens,T,C
2023,II,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,US,PW,,32,,live,Number of specimens,T,C
2023,II,Favia spp.,Anthozoa,Scleractinia,Faviidae,Favia,US,TW,,5,,live,Number of specimens,T,C
2023,II,Favia pallida,Anthozoa,Scleractinia,Faviidae,Favia,KR,TW,,30,,raw corals,Number of specimens,T,C
2023,II,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,PL,TW,,20,,live,Number of specimens,T,C
2023,II,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,US,ID,,13,,live,Number of specimens,T,C
2023,II,Favites vasta,Anthozoa,Scleractinia,Faviidae,Favites,US,MH,,32,,live,Number of specimens,T,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,AE,CZ,,2,,live,Number of specimens,T,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,AE,CZ,,,2,live,,T,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,AE,ZA,,6,8,live,Number of specimens,T,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,CA,ZA,,,7,skulls,Number of specimens,T,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,CA,ZA,,,1,trophies,Number of specimens,T,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,CL,ZA,,,3,live,Number of specimens,Z,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,DE,ZA,,2,7,live,Number of specimens,T,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,ES,ZA,,,1,trophies,Number of specimens,H,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,FR,GB,,,1,live,Number of specimens,Z,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,ID,AE,ZA,4,,live,Number of specimens,Z,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,ID,ZA,ZW,2,,live,Number of specimens,Z,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,ID,ZA,,10,38,live,Number of specimens,T,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,ID,ZA,,10,4,live,Number of specimens,Z,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,IN,AE,SY,,4,live,Number of specimens,Z,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,IN,AE,XX,,2,live,Number of specimens,Z,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,IN,ZA,,,50,live,Number of specimens,Z,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,KG,KZ,,,1,live,Number of specimens,P,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,LY,ZA,,,8,live,Number of specimens,Z,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,MZ,ZA,,2,,live,Number of specimens,B,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,MZ,ZA,,,2,live,Number of specimens,T,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,NO,ZA,,,1,trophies,Number of specimens,H,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,RS,SI,,,2,live,Number of specimens,P,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,GB,ZA,5,,live,Number of specimens,T,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,US,ZA,,6,11,live,Number of specimens,T,C
2023,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,ZA,KH,,8,,live,Number of specimens,T,C
2023,II,Felidae hybrid,Mammalia,Carnivora,Felidae,,AT,ZA,,,2,live,Number of specimens,P,C
2023,II,Felidae hybrid,Mammalia,Carnivora,Felidae,,GB,US,,1,,live,Number of specimens,P,C
2023,II,Felidae hybrid,Mammalia,Carnivora,Felidae,,JP,HU,,,1,live,,T,C
2023,II,Felidae hybrid,Mammalia,Carnivora,Felidae,,JP,RU,,,2,live,,P,C
2023,II,Felidae hybrid,Mammalia,Carnivora,Felidae,,JP,RU,,,2,live,,T,C
